"Year","OPR","DPR","CCWM"
2009,-2.05581669903347,0.449339493128552,-1.20634766949351
2010,-0.41741926468409,-1.59639102818262,-1.68132219711879
2011,-0.725656015553137,0.809752539441664,-0.0771528507521864
2012,0.933416417857205,-0.425849046900806,0.692245906001462
2013,-0.733089458043707,0.881102638074218,-0.0841015536338685
2014,0.0151452472544649,-0.435848508368182,-0.298885041851008
2015,0.602232620710185,-0.959854414240727,-0.270949625338842
2016,-0.126279035664303,-0.143423469647585,-0.3114610954915
2017,1.73522379398655,-1.1421583480277,1.1027131081717
2018,0.812469150120525,-0.652440145873667,0.229712008862046
2019,-0.932977687464771,1.93095412098451,0.52831876836112
