"Year","OPR","DPR","CCWM"
2008,0.138024809861001,0.692038481179347,0.711331118612847
2009,-1.22243904417578,-1.04421035606227,-1.57668894542139
2010,-0.671806862257009,0.462878937534347,-0.230853254607673
2011,-0.566293037862617,-0.390035340533113,-0.87130893482183
2012,-1.78496872567515,0.395219283654778,-1.70248226856913
2013,-1.46701180194879,0.45751044181151,-1.30277667300177
2014,-1.47016187175602,-0.94007700395469,-2.05499609292088
2015,-0.236847476830687,1.05111991797123,0.879532207514217
2016,-1.47542057314069,0.690364992372511,-1.25710828158332
2017,-0.875660423655396,-0.193894663948307,-1.28151295844488
2018,-0.800530383573507,-2.13505020960551,-1.71819309199111
2019,-0.81795394197005,-0.270992584964136,-1.24192890515368
