"Year","OPR","DPR","CCWM"
2007,0.588553088455068,0.100391581868085,0.45861201220713
2008,0.893372138290454,1.81737870145687,2.38185599598689
2009,-0.134306941031881,-1.48598957053152,-1.07182288793057
2010,-0.723553427534185,-1.14801585440381,-1.59269395798487
2011,-0.313828263920707,-1.58742482595886,-1.57120688546307
2012,-0.664999766100785,0.0256677231016705,-0.744115982084016
2013,-1.76412125205914,0.452656859005191,-1.65134899821894
2014,-0.686954925558521,-0.684577540823607,-1.13645129508053
2015,-0.440820440088565,0.992247509068123,0.530703531509325
2016,-0.501908996142422,-0.572869562410175,-1.24077123896398
2017,0.330733240431135,0.277152134180785,0.675966971916826
2018,0.775594297413467,-0.0174855318324939,0.54438209528077
2019,0.7943740261128,-0.298937681954728,0.718076433457746
