"Year","OPR","DPR","CCWM"
2009,-0.741153420741214,-0.387340654840389,-0.794887971710673
2010,0.455629392522756,-0.434657904405966,0.0580203944148868
2011,-0.293768998287274,-1.49552125192799,-1.47836716107706
2012,0.245587856713248,0.515015000277561,0.748709972120912
2013,0.611332730973231,-1.18770073433675,-0.323410110617559
2014,0.251834519749485,-1.19149185329187,-0.619590691189802
2015,-1.33444491083897,0.381580346786929,-1.40231128741631
2016,-0.803367581139817,-0.122527557207336,-1.18626640416568
2017,-0.516486740181147,2.07923591359252,1.30892420659301
2018,-1.49047198849182,-0.652632959352985,-1.41468637419016
2019,-0.115657960069225,0.631500004624498,0.405951432375113
