"Year","OPR","DPR","CCWM"
2007,1.28412806983696,-0.207509150825012,0.678520672700915
2008,1.05482577499282,0.0965204053596129,1.10145165652088
2009,1.29911248343938,0.0751641796163022,0.99764260670076
2010,1.21650218289613,-0.485204942920486,0.706154456960034
2011,0.465901227003804,-0.740843498589557,-0.125825936114713
2012,0.155171030690081,0.91429965989726,1.0051544200652
2013,-0.782392755838191,-0.55335519516056,-1.38760018061372
2014,-0.302147907145163,-0.513237994489003,-0.652243669858082
2015,1.16896563376066,-1.48719878648164,-0.0945557072354168
2016,-0.370895775008222,-0.00587650897681317,-0.496640022969344
2017,0.656040986459343,-0.617906066034938,0.241745774082941
2018,-0.0621523072701132,-0.264927891082998,-0.186654577751861
2019,0.463887785018054,0.362488273609585,0.885624609079923
