"Year","OPR","DPR","CCWM"
2007,0.667863182112551,1.26978741217504,1.39323726241954
2008,-0.0881827136739604,1.84978975746658,1.45895531259219
2009,1.37839669562897,-0.950957151150883,0.383100614921694
2010,1.61820549901389,-1.12654877327389,0.546599289889494
2011,0.927421078544619,-0.520633899363543,0.506764467201551
2012,0.787781356208978,-0.526859832722404,0.432937559033831
2013,0.753333558457555,-0.118086947410712,0.770525124522049
2014,0.812628485006424,-1.48778941964337,-0.306161517147431
2015,0.502790702746088,-1.19335675150788,-0.676016886023515
2016,-0.97917866165694,-0.867376328961456,-2.16871559552712
2017,1.82889126728268,-1.79132247263212,0.609225511221491
2018,0.686481478890734,0.526585417915187,0.772945852163642
2019,0.69454913322168,-1.34994898511934,-0.31730067203099
2020,-1.86362596703499,2.29434419564895,-0.332088309469326
