"Year","OPR","DPR","CCWM"
2007,-0.693749670896783,1.54135906314153,0.712694561276844
2008,-0.00635991948045843,-0.583167708145538,-0.49301354310757
2009,0.188230558407497,-0.302220794950016,-0.0606331613175171
2010,-0.915212244118504,0.783383171986772,-0.189768697956037
2011,-1.2944634421129,1.11687082787522,-0.397643506510943
2012,-0.567620409935577,0.877597203758526,0.138001434972359
2013,-0.147816646116347,1.21375940016919,0.883275149038114
2014,-1.22717646484243,-0.344444103955117,-1.39908407287838
2015,-1.14303481585703,1.78722042799709,0.474582520369183
2016,-0.584516664014417,0.397226928780202,-0.373473983198881
2017,-1.91478595608225,-0.204515948507448,-2.59567225256357
2018,-0.973715847975379,-1.44444772065574,-1.47096311350475
2019,-1.48378455986512,0.428781976705932,-1.4537885281517
