"Year","OPR","DPR","CCWM"
2008,0.350351767554884,-0.490225806697885,-0.0701915535312877
2009,-0.567239132963562,-0.217884822701763,-0.55688072686945
2010,1.53434400988858,-0.737030685231901,0.788575133641502
2011,1.55348841535158,-0.972988980103878,0.768784863541318
2012,1.23459073586986,-0.978370992183828,0.540526568243338
2013,1.10063587045066,0.441258962509397,1.65905279330387
2014,1.1933452621043,-0.290404346410635,0.911282410248567
2015,0.139281778214644,0.231486965540515,0.457692861445794
2016,1.16580729999303,-1.17271265591009,0.361887508710053
2017,0.359981692950869,-1.00980334145212,-0.498710798194689
2018,1.13930344480078,0.229508976447538,0.936716565934909
2019,0.248098553729362,-0.80231535103985,-0.391266494713169
