"Year","OPR","DPR","CCWM"
2007,-0.0839332919931575,0.329236284204627,0.194023288394226
2008,1.33910155812682,-1.41838257144723,0.111857956212138
2009,-0.118906017248184,-0.403702208518033,-0.351352353580757
2010,-0.209421017758557,-1.05361106447656,-1.04979849658597
2011,0.0013544233377287,-0.0116635312051274,-0.00791348459823125
2012,1.67584839644524,-1.63695805499305,0.454607364550816
2013,0.424580612805873,0.225989375621143,0.688451620303185
2014,0.331829133201617,1.17202667420817,1.15334858750032
2015,-0.719587174286988,0.530279350068757,-0.383808265202667
2016,-0.373891633889298,0.78619203525865,0.296769609466268
2017,0.249783825628964,0.320277217804058,0.61496365439015
2018,-0.876554042676991,-0.844940070306467,-1.07962773620226
2019,0.304327404252861,-0.264518800413458,0.144866943658354
2020,-0.875097345918514,-0.40575214659854,-1.1075247091562
