"Year","OPR","DPR","CCWM"
2008,-1.01831610979537,0.492187098306493,-0.57463396703186
2009,-0.424990311432604,2.09755592663376,1.06428278188549
2010,0.254430666277437,2.19802206562211,2.02474968875706
2011,-0.429825527905601,0.101566292863213,-0.345765390997203
2012,-0.946349589180315,0.360184335079313,-0.766499822029273
2013,0.611122696567567,1.39333400648151,1.91892622431953
2014,0.291629847694094,0.738796916452536,0.804406512459483
2015,0.782188298044867,-0.6769158734955,0.301871210594061
2016,-0.115044564026304,-1.0050689397928,-1.16401331235848
2017,0.786613157014088,-0.389719265164727,0.620409092077244
2018,0.851806583113476,1.26265606731594,1.28629002994505
2019,0.603070501111432,-0.00638124414188964,0.736649548678133
