"Year","OPR","DPR","CCWM"
2007,0.300617064525213,0.584553525919428,0.636937202754933
2008,1.89796773784902,-1.87814920807767,0.268897720392673
2009,-0.413646829693866,-0.408409494282394,-0.569605812353309
2010,3.11368422866331,0.384979959055154,3.13543398282379
2011,1.70680382744992,-0.99083965295754,0.906702205557835
2012,0.898796005908026,-0.241294124979849,0.819052911598132
2013,0.87714936144674,0.117552762657104,1.11876978866233
2014,0.65121228113033,-0.463583694012276,0.278110092135406
2015,0.743382144353154,-0.261590392876724,0.724936166198513
2016,-0.299778471597401,0.550216762492385,0.157271420469614
2017,1.62546443726399,-1.77555756161992,0.368752466691468
2018,1.74076246671764,1.10577448843688,1.83675021582768
2019,-1.04469229411548,1.7301580934748,0.216495248715948
