"Year","OPR","DPR","CCWM"
2007,-1.52577073128615,-0.47032150686514,-1.34753599324431
2008,0.44084210758816,1.29488099494444,1.50768476468261
2009,0.0132106143514227,0.631710499304742,0.423606642889634
2010,1.71483680550964,-1.04111811861501,0.703888961545947
2011,2.89047305892778,-1.10168139457259,1.99289951033665
2012,1.76966198118273,-1.09667425455687,1.0510245583509
2013,1.80547499241534,-1.62067134746474,0.684427737844866
2014,2.43603107560002,-1.1005762537554,1.49548599138516
2015,3.23900307467411,-1.77869551075943,2.42548897060632
2016,1.61874178659737,-0.933178416403582,1.20229381469347
2017,1.48633539920036,-1.53832040928408,0.417444338272888
2018,0.57854710111225,-1.68909487979833,-0.494037152898775
2019,1.03107185219599,-0.519144195561956,0.81818610170668
