"Year","OPR","DPR","CCWM"
2009,-0.7864034208331,0.150724691460054,-0.475325217726207
2010,1.19964897028393,2.02550783335425,2.74035106952975
2011,0.0817885799903196,-0.00127140642986479,0.0801230889916373
2012,-0.374001395825737,-0.13461006127164,-0.553166589532666
2014,-0.728116913518825,0.469898510208349,-0.345745145943948
2015,-0.0641513006064158,1.16740400000967,1.25110970286581
2016,-1.58935240026043,1.69530407328111,-0.396179395169949
2017,-1.46089189968858,0.983432646745129,-0.907816393131763
2018,-1.09371360300905,0.794529100646275,-0.35421188134745
2019,-0.726269122083309,1.37994516501402,0.304307062785864
2020,-0.702647991571771,-1.46396099014512,-1.61954359507286
