"Year","OPR","DPR","CCWM"
2007,-0.159101423452273,0.57243578095153,0.328778984360129
2008,0.291860195855736,-0.463423141050959,-0.104424069588102
2009,1.80521546658814,-0.187019264121652,1.19530154591639
2010,0.829928962934299,-1.25897235101859,-0.275721017952205
2011,2.04942578004477,-1.44172239146381,0.88872061962906
2012,0.482816589626523,-0.686702223003693,-0.0633698719467932
2013,0.982700083392299,-0.262331551632746,0.911035462985021
2014,0.692734126554842,-1.46628895181779,-0.403231579875103
2015,0.624952716360789,-1.2389168666347,-0.559837759230582
2016,0.563900138348851,-0.649641722713467,0.0920913743247552
2017,0.578009485064199,-0.592390310717732,0.167829284561722
2018,1.08640473675002,0.534066786580703,1.06250799093689
2019,0.728080800624588,-0.708025250191285,0.28130647308173
