"Year","OPR","DPR","CCWM"
2007,-0.362657456853658,-0.0571021959802949,-0.278997180644445
2008,-1.49601412783683,-0.581411157385969,-1.93325007626735
2009,-0.0691941599777873,-0.561078910157467,-0.418190967064855
2010,-0.563269029217289,-0.502553118253107,-0.92058298951639
2011,-0.933569719330319,1.08858940550241,-0.0620924228098471
2012,0.309624467414176,-0.579632925449465,-0.166465147222099
2013,1.32734316401515,-1.4334852929259,0.29290440867809
2014,-1.64450426372925,0.197583305991479,-1.40135334652924
2015,-0.865217499354776,0.394379574465776,-0.740571226057823
2016,-1.49683997889607,1.63721171280029,-0.332259648271652
2017,-0.0572194369371856,0.477505915632189,0.377653412354774
2018,0.851310038918656,1.07042090923264,1.1826967350657
2019,0.204892954576348,-0.627686211103397,-0.292819975404404
