"Year","OPR","DPR","CCWM"
2009,-0.658038317469398,3.1574745898139,1.58872058422534
2010,0.766295189949143,-0.620461855801312,0.18783201601974
2011,-1.05463774710166,1.35044073247516,0.0256357099562191
2012,-1.1190226910981,1.7277052630797,0.269878431042557
2013,-1.128321200045,0.382040594690319,-0.975801542087095
2014,-0.427125705222747,-0.251805152042643,-0.581725374089863
2015,-1.5256331370348,1.10392572308743,-0.837078306427418
2016,-0.861033827958328,-0.0509205326330814,-1.19047675526825
2017,-0.893579961518224,0.243145990827559,-0.892625101664736
2018,-1.83791316988868,-0.756823996579059,-1.7187137874061
2019,-0.242661396230058,0.564521377158562,0.191497035158299
