"Year","OPR","DPR","CCWM"
2009,2.25405921465485,-0.105094052267109,1.57665554092361
2010,-0.626889198921945,-0.366007662121062,-0.866766046585743
2011,-0.976121446757845,0.620208676043568,-0.476044102015035
2012,-1.10876710351594,1.17034477042835,-0.221888428626461
2013,-1.31615048143817,1.77245013420374,0.0145839830832857
2014,-1.0886123954948,1.40617883027321,-0.0114626121070257
2015,0.196167033971081,0.587862563371118,0.945070132532179
2016,-1.09789560260451,0.0878467067299997,-1.36416680568068
2018,-0.0210551688636222,-0.419944738507431,-0.240562200767342
2019,-0.191574572658708,1.00353758801251,0.635537775804394
