"Year","OPR","DPR","CCWM"
2007,-1.05028723189222,-2.20949480175218,-2.35156874410816
2008,0.016489521923475,0.832323450178173,0.710825085421691
2009,1.25862643758371,0.539546219145131,1.27239819624327
2010,-1.12266435197541,-1.21453311498401,-2.00860898120425
2011,-0.566178808251201,-0.555671391957605,-1.00265659689471
2012,-0.454807970431232,0.507077526692868,-0.0666114499946781
2013,-0.878892970445518,-0.980044804288153,-1.8701828242982
2014,-0.973524146876614,-1.49857973110837,-1.99013345452577
2015,-0.812439345764346,-1.10313518266472,-2.38615972707099
2016,0.162591320594363,-1.0872323275065,-0.879392967855508
2017,-0.758046705077358,0.835840611081986,-0.164631193806447
2018,-1.10716336483593,-0.693215527864006,-1.16279950253712
2019,0.370781779296718,0.868422720834566,1.21031007253476
