"Year","OPR","DPR","CCWM"
2008,0.578166298521876,1.27300503021963,1.62232538068243
2009,1.83774084464451,-1.19472789968951,0.558690258488986
2010,0.0500806023108103,0.407563072393184,0.378065093713931
2011,-1.2760497383654,0.584200474913828,-0.802144025976816
2012,-0.372387014933867,0.857387366136791,0.345010387804843
2013,0.181468978555604,0.207767227025066,0.390848209890122
2014,0.877192483710469,-0.22791016659704,0.659481447804645
2015,0.941950043457546,-1.6979522265382,-0.649440057885077
2016,0.126866828958827,-0.195103075956032,-0.0285550201488794
2017,0.355722988434838,-0.794709139121599,-0.301591711507105
2018,1.02679219447662,0.426843535133333,0.962361150882425
2019,0.354756657895105,0.257024217765958,0.659751029076183
