"2010","OPR","DPR","CCWM"
"frc33","5.15841555930994","3.16600018143121","1.99241537787873"
"frc148","6.13074448164519","2.52073754839102","3.61000693325418"
"frc201","3.01401829823423","3.05349049056294","-0.0394721923287098"
"frc1218","3.12139056143684","2.3040181606186","0.817372400818235"
"frc1730","1.4649049624163","2.30301421805128","-0.838109255634978"
"frc234","2.98727674247763","2.33566087158627","0.65161587089136"
"frc70","2.87213724990895","2.05028249218114","0.821854757727813"
"frc1519","3.65635204118454","1.81000247844953","1.84634956273501"
"frc1918","5.30337220504486","3.23487058479434","2.06850162025051"
"frc359","3.12133033932677","0.727559084764765","2.393771254562"
"frc3280","3.10229456009406","2.00085692606221","1.10143763403185"
"frc71","4.49081739230442","2.32072631157002","2.1700910807344"
"frc341","2.95293529302461","1.63025637988867","1.32267891313594"
"frc3256","3.13715140760605","2.7566230381139","0.380528369492147"
"frc604","3.6023345146439","1.80873781146708","1.79359670317682"
"frc2420","1.04166872773152","1.95714583976694","-0.91547711203542"
"frc155","1.4020711494743","2.3744324006322","-0.972361251157897"
"frc2753","3.22212093615574","1.95032880488309","1.27179213127264"
"frc1241","2.12866995199484","2.10844197709572","0.0202279748991168"
"frc2062","3.28005722490342","2.5711450690272","0.708912155876212"
"frc3389","1.5919624261928","1.75055447654027","-0.158592050347465"
"frc108","1.15751181394871","2.01829531891503","-0.860783504966323"
"frc1987","2.04511284986803","2.40547150745076","-0.360358657582722"
"frc1547","1.23089595897208","1.41592216281755","-0.185026203845475"
"frc233","4.19547580528422","2.81228566552515","1.38319013975906"
"frc1612","2.52134251121833","1.21304842854525","1.30829408267308"
"frc1622","2.04189821299046","3.19281145658605","-1.1509132435956"
"frc1153","0.716071115011721","1.6864067096012","-0.970335594589478"
"frc254","6.75295660155184","2.72251020939266","4.03044639215918"
"frc1540","3.46514935110421","1.56936259287369","1.89578675823052"
"frc1596","0.488485931293542","0.869353570046828","-0.380867638753286"
"frc1418","0.774760017451818","1.10003179614679","-0.325271778694974"
"frc968","3.82793078349573","3.6514046599829","0.176526123512831"
"frc1319","0.815480096672079","2.05503014693096","-1.23955005025888"
"frc25","5.95864590822259","2.09588557915354","3.86276032906905"
"frc2854","1.97773080065123","2.94707560430687","-0.969344803655637"
"frc876","2.86773803990731","1.69370085329281","1.1740371866145"
"frc1768","1.09218715376876","1.31944890737865","-0.227261753609892"
"frc3411","1.79912851189907","2.29384318886024","-0.494714676961168"
"frc41","1.16963178040426","2.36531295999852","-1.19568117959425"
"frc1683","1.19340045523873","1.70528582753699","-0.511885372298263"
"frc330","5.53417134677831","1.97880907959044","3.55536226718787"
"frc967","1.57752048402676","3.50905164872529","-1.93153116469853"
"frc86","3.63338837707706","1.69430290883097","1.93908546824609"
"frc1506","-0.905140596597672","1.027240066593","-1.93238066319067"
"frc1772","3.14336730168286","1.66643333788621","1.47693396379666"
"frc527","1.99712432634625","2.58521194952795","-0.588087623181699"
"frc3025","1.09576435824725","2.22641000154493","-1.13064564329769"
"frc3172","0.981606022801998","1.95522845024175","-0.97362242743975"
"frc103","2.9304524015357","0.950992529356911","1.97945987217879"
"frc3160","1.19622974752392","1.57185499579376","-0.375625248269833"
"frc190","2.55938856986654","2.41842909989109","0.140959469975458"
"frc118","2.91834464034902","1.73884959001475","1.17949505033428"
"frc3357","2.55990723897857","3.30989333112887","-0.749986092150295"
"frc358","2.6712674352605","0.942166687619097","1.7291007476414"
"frc3008","0.373985978568691","2.79968538916262","-2.42569941059393"
"frc1629","3.28988562875666","2.1045277230055","1.18535790575116"
"frc997","2.92331687068705","1.3362809049119","1.58703596577515"
"frc3196","0.36476997833152","3.15491487584961","-2.79014489751809"
