"Team","OPR","DPR","CCWM"
"frc1334","43.5944312263162","38.9151590233849","4.67927220293139"
"frc5184","93.314786906586","40.5116223029859","52.8031646036001"
"frc5116","9.97995940578895","28.1431514150082","-18.1631920092193"
"frc3513","23.3077428984561","25.6276763971269","-2.31993349867082"
"frc4633","20.1235077227651","21.6912919642882","-1.56778424152304"
"frc4604","42.3979649484357","42.2787830440255","0.119181904410198"
"frc1482","39.5146386266268","36.3766476846745","3.13799094195232"
"frc5185","26.4188155506117","36.4751084458175","-10.0562928952058"
"frc2994","25.0503185042848","42.0120223976642","-16.9617038933794"
"frc4591","21.8573842929809","25.8406874627684","-3.98330316978748"
"frc4627","17.5936490869162","43.1800876084065","-25.5864385214903"
"frc1695","21.9126296140528","36.7173278198057","-14.8046982057529"
"frc5296","-1.90488157328393","28.2919614279994","-30.1968430012833"
"frc4497","27.1026783245285","48.6467269570763","-21.5440486325478"
"frc216","21.0994395028315","28.291189007999","-7.19174950516753"
"frc4733","13.8141607050498","50.0857102850409","-36.271549579991"
"frc4634","0.604737380714804","51.7554424526902","-51.1507050719754"
"frc5064","9.96324116050727","7.01769646298823","2.94554469751904"
"frc288","12.5714281409786","43.366904619297","-30.7954764783184"
"frc5078","39.7006919928859","61.6418432973717","-21.9411513044857"
"frc2013","60.7481241219766","42.3675868398288","18.3805372821478"
"frc4751","23.7195882213515","24.3694202199237","-0.649831998572175"
"frc3145","97.7190183113494","24.3946710700536","73.3243472412958"
"frc5118","4.63900619191995","5.97834663450082","-1.33934044258087"
"frc244","32.2519236349117","30.9924592817251","1.25946435318666"
"frc2130","57.3100197870926","17.5721253946746","39.7378943924181"
"frc4010","0.326244553526007","37.0938337945341","-36.7675892410081"
"frc5117","-12.1985528229913","49.5956329370701","-61.7941857600614"
"frc5292","15.5874500279931","39.0045752931238","-23.4171252651307"
"frc4719","55.7646480203547","19.4575464175496","36.3071016028051"
"frc5140","14.8094448837378","38.4759021934951","-23.6664573097572"
"frc3216","17.3501109866493","69.1126491587793","-51.76253817213"
"frc4334","80.8266838131926","43.7956285638289","37.0310552493637"
"frc4625","11.6674946024709","34.3484912096159","-22.680996607145"
"frc5015","46.1175149306672","5.5795827758707","40.5379321547965"
"frc175","56.062501810853","50.763061558294","5.29944025255899"
"frc33","79.1008100287591","44.3081718731333","34.7926381556258"
"frc27","84.4248387958511","49.0383131695519","35.3865256262992"
"frc51","71.2526489105813","63.3528419650343","7.89980694554704"
"frc2485","93.4878483581692","50.1501035322772","43.3377448258921"
"frc1918","85.5703976542446","42.884324381208","42.6860732730366"
"frc1477","77.3607822136392","65.0615818278539","12.2992003857853"
"frc2590","84.4929839918556","52.1953237174764","32.2976602743791"
"frc1625","80.5511502371619","58.176831797569","22.3743184395929"
"frc503","50.1324606891958","52.5863132475377","-2.45385255834189"
"frc1538","73.4551335361222","49.7890270396583","23.666106496464"
"frc1671","57.4687099477628","44.974650183486","12.4940597642768"
"frc900","59.0131376815565","38.3586573754803","20.6544803060762"
"frc4077","69.3357080213286","35.0364770533981","34.2992309679305"
"frc20","56.8091137493915","57.5360672233161","-0.726953473924603"
"frc4265","67.7275739888095","54.1828673638265","13.544706624983"
"frc195","70.4453459979746","37.7285455355956","32.7168004623791"
"frc781","58.7859940577273","38.4855441204285","20.3004499372988"
"frc5196","42.2398945017549","39.462963621977","2.77693087977786"
"frc422","30.8891428047354","19.447225258117","11.4419175466185"
"frc4950","26.4024800203141","26.02109725366","0.381382766654074"
"frc4925","29.5643882422721","62.1439819090902","-32.5795936668181"
"frc1662","38.266670616657","46.8109940156989","-8.54432339904191"
"frc4499","33.7695844257033","41.7681230818865","-7.99853865618318"
"frc5288","18.9339643244068","17.0309303439963","1.90303398041048"
"frc4914","53.2117856918814","58.2505882073231","-5.03880251544174"
"frc1519","57.4754289300653","29.4082553616754","28.06717356839"
"frc4944","26.705997304418","49.400996100054","-22.6949987956361"
"frc1816","61.825289864233","32.353042858173","29.4722470060599"
"frc4296","29.9855344980738","29.855203015075","0.130331482998855"
"frc4930","50.29810688013","54.3261297683142","-4.02802288818419"
"frc2978","30.3896118393087","48.6728730164439","-18.2832611771352"
"frc378","49.5710300472034","39.5631950967895","10.0078349504139"
"frc5134","2.73525214560796","53.5980224859676","-50.8627703403597"
"frc5006","33.5232453016921","57.3173096684764","-23.7940643667842"
"frc399","61.5271042672174","38.9079732164787","22.6191310507388"
"frc4531","19.8323929064315","35.7643097313825","-15.9319168249509"
"frc334","63.8217198533515","38.1769160184725","25.644803834879"
"frc639","31.1468307405938","37.7980084112486","-6.65117767065485"
"frc2502","39.0079678243919","33.5194386969664","5.48852912742554"
"frc5299","35.8900418994266","45.3362975655338","-9.44625566610722"
"frc2834","42.4869287227073","45.0487180552362","-2.5617893325289"
"frc2557","49.0715959418563","34.9862273203196","14.0853686215366"
"frc329","59.3140857633517","41.1920588120006","18.1220269513512"
"frc2202","49.4857332828187","44.6341591546567","4.85157412816198"
"frc2137","73.7296646900928","47.2919531950014","26.4377114950913"
"frc3393","71.5269296641025","35.374727704027","36.1522019600755"
"frc2907","66.6319323734415","46.5175567895565","20.114375583885"
"frc2198","56.7079138315868","55.0882608713042","1.61965296028263"
"frc2158","42.2168610598264","39.8288116142869","2.38804944553949"
"frc2500","20.8510958676342","52.105623450479","-31.2545275828448"
"frc2180","54.1296617901827","51.9145396037196","2.21512218646306"
"frc2959","72.8483658124128","51.5594127671361","21.2889530452767"
"frc457","36.9273148871227","32.0875963981376","4.83971848898511"
"frc2655","46.7081185994354","37.6992029264027","9.0089156730327"
"frc3620","58.3563779825945","39.130391517657","19.2259864649375"
"frc2626","32.7102842122777","42.3498622847447","-9.63957807246699"
"frc3318","69.6433551766028","36.9909918348524","32.6523633417504"
"frc3211","43.267375148618","43.5412442365479","-0.273869087929889"
"frc2175","72.0923053041495","59.26911354259","12.8231917615595"
"frc2341","63.8295527406331","46.8028681760375","17.0266845645956"
"frc4933","43.4434815598139","60.1725409020773","-16.7290593422634"
"frc3525","57.7079639310504","46.7478566736673","10.9601072573832"
"frc2067","63.2360881229661","53.8189805842889","9.41710753867721"
"frc5123","24.1446745121687","81.2716832196528","-57.1270087074841"
"frc3997","25.2284864711699","49.9060932066021","-24.6776067354322"
"frc4946","58.7312018058002","45.2676461224521","13.4635556833481"
"frc484","42.2298376980432","57.4902990687616","-15.2604613707184"
"frc2444","19.7995280231858","26.9466818287542","-7.1471538055684"
"frc3492","47.7583330869609","34.7772679100567","12.9810651769042"
"frc5019","27.3924099242215","63.3200230065149","-35.9276130822934"
"frc3616","25.0959474723482","48.7742596367623","-23.678312164414"
"frc548","51.4911393461248","51.2976578352384","0.19348151088645"
"frc5041","26.434370203029","48.1964032166549","-21.7620330136259"
"frc2996","53.9973861679604","27.2017597346789","26.7956264332815"
"frc1939","32.6648335823162","55.2369082049802","-22.572074622664"
"frc229","20.4087780637435","35.6717596110197","-15.2629815472762"
"frc4707","24.6700715013402","53.5167154193874","-28.8466439180471"
"frc2607","60.125971994517","34.2648038637375","25.8611681307796"
"frc2576","25.0367224754387","48.281939318896","-23.2452168434573"
"frc357","47.3361800006129","42.43954121579","4.8966387848229"
"frc4911","66.1589949179865","30.8031607714116","35.355834146575"
"frc5030","32.6657225210066","33.1789057477719","-0.513183226765292"
"frc3158","55.7307292284768","21.084160417297","34.6465688111798"
"frc2056","112.08498538553","66.5506038391733","45.5343815463563"
"frc4013","35.3131371217089","44.577946641379","-9.26480951967005"
"frc1540","46.1752224805364","35.1305009283857","11.0447215521507"
"frc527","29.8217376823899","51.9237234130335","-22.1019857306437"
"frc4778","57.6261657274617","33.4003213228061","24.2258444046556"
"frc4547","35.6162636922065","47.4487513634089","-11.8324876712024"
"frc932","29.2169064266169","44.5768622520487","-15.3599558254318"
"frc3354","10.726244756995","47.634320657028","-36.908075900033"
"frc319","53.5836342586558","41.7634428254922","11.8201914331636"
"frc1086","32.1907189541149","59.3702453828167","-27.1795264287019"
"frc4583","21.6161525712949","31.0403245418739","-9.42417197057896"
"frc3467","73.400301498217","34.9484603008884","38.4518411973286"
"frc3959","31.7349012435285","49.0260416926162","-17.2911404490877"
"frc103","38.3913065353726","45.7363680952634","-7.34506155989072"
"frc1089","63.3104234875378","48.4049980038354","14.9054254837024"
"frc2992","42.3469279935292","26.2179063023245","16.1290216912047"
"frc4090","8.10989043455307","24.7993362994238","-16.6894458648707"
"frc4522","80.5993487215291","39.4248138090938","41.1745349124353"
"frc832","14.4879640461989","40.3945891302851","-25.9066250840862"
"frc4490","29.9873898627375","34.2950150589265","-4.30762519618904"
"frc45","52.3684444568969","36.6914984233519","15.676946033545"
"frc4532","16.7740101638545","19.3927880622362","-2.61877789838169"
"frc2352","16.6397699993832","46.8488998939581","-30.2091298945749"
"frc4092","55.5716310256577","28.7767520136039","26.7948790120538"
"frc3666","37.1131528439826","33.3948799477311","3.71827289625152"
"frc1706","39.0895974221088","9.81916008257604","29.2704373395328"
"frc1810","45.7167107024937","19.7006777652101","26.0160329372836"
"frc4535","11.7700468227046","54.8831825418502","-43.1131357191456"
"frc2388","30.2516909100889","31.3123070174736","-1.06061610738471"
"frc1985","58.2585724102329","31.5825015786907","26.6760708315422"
"frc4500","25.1168108243561","39.1060296397402","-13.9892188153841"
"frc418","34.4275727304507","43.603654885692","-9.17608215524132"
"frc2359","20.3155822415515","48.6645951838758","-28.3490129423243"
"frc3350","18.949812761492","34.9555237338767","-16.0057109723847"
"frc3593","60.1366086316558","30.878116518964","29.2584921126918"
"frc5178","13.0203559869149","22.8414589011049","-9.82110291419"
"frc2333","15.7219159090182","29.1097137665441","-13.387797857526"
"frc1209","6.77240783224489","28.7599493854647","-21.9875415532198"
