"2008","OPR","DPR","CCWM"
"frc1124","34.6242403294858","15.3322428106208","19.291997518865"
"frc1024","37.4928869142483","24.4798620178079","13.0130248964404"
"frc177","13.4090798206774","29.6977379986968","-16.2886581780193"
"frc1598","27.8807239087107","24.7048780661461","3.17584584256466"
"frc122","20.2360399444302","19.7114741354103","0.52456580901983"
"frc1771","21.136624084828","27.7871371040413","-6.65051301921334"
"frc2081","21.7832960032864","17.6713033847461","4.11199261854032"
"frc2335","20.1569271454623","20.4976573870442","-0.340730241581902"
"frc1218","32.1012466843549","32.5785894556812","-0.47734277132632"
"frc292","24.3895139086854","20.8526329050878","3.5368810035976"
"frc201","23.3240849474448","22.1302056916776","1.19387925576716"
"frc41","31.8667657005558","17.2043822761455","14.6623834244102"
"frc386","20.7713721233473","17.9059231459477","2.86544897739957"
"frc816","27.0625320876092","20.1178835903777","6.94464849723145"
"frc555","17.611469190084","18.6565374428614","-1.04506825277739"
"frc2472","19.4210606884255","14.5581422647158","4.86291842370969"
"frc11","23.6442719727156","17.7678163011292","5.87645567158633"
"frc337","28.4922222178556","18.650064682969","9.84215753488657"
"frc614","7.98706714031135","8.25387816152576","-0.266811021214411"
"frc987","41.7050524183512","19.4477731278998","22.2572792904514"
"frc1474","23.9163957975158","14.0973151404806","9.81908065703522"
"frc357","25.007354997747","17.1650122160039","7.84234278174307"
"frc190","12.6902032430843","23.4086187549014","-10.7184155118171"
"frc2024","24.0049448911846","4.06659916183396","19.9383457293507"
"frc2449","16.5360160568641","11.0681370633378","5.46787899352626"
"frc1646","10.3775774377651","24.9997873860622","-14.6222099482971"
"frc1987","25.0863670727144","22.7327730012623","2.35359407145212"
"frc701","11.8019487759733","8.58139301375181","3.22055576222153"
"frc1065","23.9321003507866","19.8144755739437","4.11762477684282"
"frc1398","3.77677819888398","9.32004969448877","-5.5432714956048"
"frc1528","12.8534642721984","15.7326431790267","-2.87917890682836"
"frc1795","-1.25591305540992","20.6039741378329","-21.8598871932428"
"frc1305","17.8539961580406","10.8421523107505","7.0118438472901"
"frc2550","13.5092130718877","14.1101438919752","-0.600930820087527"
"frc107","14.6554897974437","23.702752528153","-9.04726273070937"
"frc135","19.6254840075844","25.1290003645365","-5.50351635695211"
"frc66","20.2871875569891","10.7194013051792","9.56778625180991"
"frc93","30.1384519055653","31.0335276370809","-0.895075731515632"
"frc900","8.74358259579759","19.7341716951749","-10.9905890993773"
"frc236","12.9162584247729","20.5799510357521","-7.66369261097918"
"frc49","15.125175514817","22.477151922532","-7.35197640771502"
"frc27","34.4819510487548","20.0267995270347","14.4551515217201"
"frc85","16.6367294799029","18.6959108452252","-2.05918136532238"
"frc599","7.2578091907369","11.5860168083131","-4.32820761757624"
"frc2342","16.5729782675408","20.3380641277438","-3.76508586020302"
"frc2604","12.5786465598074","5.12228720549127","7.45635935431617"
"frc525","44.3408556907334","21.645377478742","22.6954782119914"
"frc401","19.2464979818129","21.3892538182699","-2.14275583645698"
"frc1547","8.44156417363125","15.868654747253","-7.4270905736217"
"frc752","10.4795175330343","18.7152854896234","-8.23576795658909"
"frc303","13.4376405374514","22.90770858589","-9.47006804843863"
"frc2166","17.1464977262421","19.6703346372781","-2.52383691103596"
"frc1261","20.4576416246219","13.3732964490406","7.08434517558135"
"frc365","35.509907880682","22.7421187586889","12.7677891219931"
"frc1727","13.6450558178085","20.5290472952343","-6.88399147742577"
"frc1746","22.4050837381621","6.07293826109794","16.3321454770642"
"frc2048","11.9713774411828","18.829271945958","-6.8578945047752"
"frc2624","23.2641929694991","14.1516544729019","9.11253849659717"
"frc2377","13.2016931830154","13.5389121073905","-0.337218924375087"
"frc1690","14.1097722823524","8.36019858394497","5.74957369840744"
"frc2575","8.04800929201916","16.9748202031826","-8.9268109111634"
"frc1323","15.6798472546956","10.5467920811364","5.13305517355916"
"frc171","36.4668995535739","28.1906538334895","8.27624572008442"
"frc151","10.955039274405","20.9193847976244","-9.96434552321945"
"frc116","21.1641450803722","23.7243173930176","-2.5601723126454"
"frc269","15.8198500686872","14.7249273225194","1.09492274616783"
"frc228","15.6091227771307","23.2039977035293","-7.59487492639862"
"frc1","18.9717776362235","27.7594416111839","-8.78766397496047"
"frc461","18.2156481611534","21.0974025508821","-2.88175438972869"
"frc322","8.46353125547497","20.9057618424381","-12.4422305869631"
"frc71","40.2269806038918","27.9593871511899","12.2675934527019"
"frc842","18.3648559231861","20.4401636494173","-2.07530772623118"
"frc2518","19.2105454129904","9.65858169801999","9.55196371497037"
"frc1094","17.483458428805","23.3512143123575","-5.86775588355248"
"frc476","15.1242095923517","15.8516917301401","-0.72748213778849"
"frc433","13.102949465041","19.6834499553501","-6.5805004903091"
"frc1902","17.4303585021985","20.0012653460605","-2.57090684386193"
"frc222","25.8553238397758","27.8003843803945","-1.94506054061862"
"frc949","17.6491569640599","19.2200167559781","-1.57085979191814"
"frc1379","11.2346850248235","11.692412358519","-0.457727333695512"
"frc2424","15.4137726609063","25.7294789370528","-10.3157062761465"
"frc499","13.6275703838131","17.5798805118787","-3.9523101280656"
"frc1577","7.79804981169613","11.8821996269466","-4.08414981525047"
"frc1143","16.2877705167032","31.6246875044405","-15.3369169877373"
"frc1504","12.0402789184405","10.8934247854447","1.14685413299582"
"frc1492","8.2746941193383","14.7695148569823","-6.494820737644"
"frc1212","12.1732178881095","8.97917775566063","3.19404013244885"
"frc1164","15.206168924111","8.84691659022346","6.35925233388758"
"frc1633","3.35344161109178","8.12358683518928","-4.77014522409749"
"frc2579","13.3121549661335","8.89254151905858","4.41961344707488"
"frc815","11.2916068876922","13.7589827942552","-2.46737590656297"
"frc996","9.20042852473841","0.467104228163638","8.73332429657477"
"frc125","8.24512147693277","17.4854926165837","-9.2403711396509"
"frc2365","17.3721209714757","10.1972885255865","7.1748324458892"
"frc2647","5.03029867959831","14.1453694198532","-9.11507074025484"
"frc2662","17.1297750220443","4.7974487162814","12.3323263057629"
"frc1726","14.1745592482706","10.2213428110857","3.9532164371849"
"frc2403","11.9455058146322","14.6933811185472","-2.74787530391503"
"frc1011","16.1480425125847","12.9518810774609","3.19616143512381"
"frc2478","3.70679327196115","4.0229322153955","-0.316138943434349"
"frc57","20.1903898838986","11.7349015276144","8.45548835628419"
"frc39","48.4820204501323","16.1567285505865","32.3252918995458"
"frc1515","0.00808700416945141","-1.48581588546424","1.49390288963369"
"frc1013","12.8927954455174","12.9828030633282","-0.0900076178108655"
"frc1643","-5.14944459545705","10.110534637431","-15.2599792328881"
"frc1324","0.446744778382971","8.07536668357186","-7.62862190518889"
"frc2380","9.41819591186802","17.6478722549165","-8.22967634304846"
"frc1798","4.65144914132346","8.33350653903128","-3.68205739770782"
"frc991","10.8447898508423","9.14468858883372","1.70010126200858"
"frc2226","-1.56089437113245","17.0485982405613","-18.6094926116938"
"frc1165","14.5454182489103","7.99833373573012","6.54708451318016"
"frc1897","-5.32971994421632","8.4184312524691","-13.7481511966854"
"frc2134","12.0178270708495","1.94853640617336","10.0692906646761"
"frc2592","1.93712877894081","4.75892825942741","-2.82179948048659"
"frc60","20.4237924663992","24.2268167386329","-3.80302427223378"
"frc2414","9.79128141693228","1.78976535526135","8.00151606167092"
"frc2375","4.58650268070417","8.17339467135178","-3.58689199064761"
"frc2196","-1.25413031540202","5.66133391051168","-6.9154642259137"
"frc698","8.0120952870348","15.6774592561471","-7.66536396911227"
"frc2486","4.01513500225742","-0.358539002162699","4.37367400442012"
"frc2413","0.22787550324842","13.2203376058872","-12.9924621026388"
"frc1290","-8.96903596698802","5.85799805641692","-14.8270340234049"
"frc2406","17.7701903346589","14.4099779557454","3.3602123789135"
"frc2397","3.33593628055167","-4.41310170117197","7.74903798172364"
"frc207","10.5263863431951","23.9032351892681","-13.376848846073"
"frc2657","7.59571914545983","6.25700301881902","1.33871612664082"
"frc2570","7.12905385633636","3.73378342918307","3.39527042715329"
"frc1926","6.09629024816576","2.95189932512817","3.14439092303758"
"frc687","13.8146866518649","9.10399474278814","4.71069190907672"
"frc1852","-1.1289116511129","11.7147447142397","-12.8436563653526"
"frc1828","8.95333147816998","13.6288165859986","-4.67548510782859"
"frc2128","3.53045501918816","19.6075475216054","-16.0770925024173"
"frc624","8.5658254545514","6.91690451239817","1.64892094215322"
"frc498","13.3234555257762","6.24832110750002","7.07513441827615"
"frc1456","4.21715938702304","0.462396405018728","3.75476298200431"
"frc1156","28.816815785237","8.02193017770344","20.7948856075335"
"frc2247","11.8716304248198","3.56588828902424","8.30574213579551"
"frc1382","3.35965661380596","12.4163464258914","-9.05668981208546"
"frc1860","20.1690384314668","19.3428635681635","0.826174863303265"
"frc2244","5.70207807664417","3.82660577300944","1.87547230363473"
"frc2653","2.51813370528339","-0.459056705155109","2.9771904104385"
"frc2675","15.6269586529111","21.0913933914014","-5.46443473849024"
"frc1772","6.58760442298329","12.1730127358361","-5.58540831285281"
"frc2243","11.1046360721397","6.95053275586947","4.15410331627024"
"frc2649","-2.83183621043513","14.1596599790773","-16.9914961895125"
"frc2674","18.6826858212072","-1.54191820542883","20.2246040266361"
"frc2680","12.587786373642","26.7992904387012","-14.2115040650592"
"frc2659","26.7444498536669","18.237699541935","8.50675031173196"
"frc294","9.95000066015774","28.39616230186","-18.4461616417023"
"frc702","15.9231262771606","17.6193071161338","-1.69618083897321"
"frc589","3.41423015953669","22.4795381500738","-19.0653079905371"
"frc1538","14.0404414014995","24.1960605216698","-10.1556191201704"
"frc1160","14.5917254532715","14.7572787405356","-0.165553287264077"
"frc399","6.1540095041094","11.1971133134655","-5.04310380935607"
"frc238","13.7280038635365","21.1018185561705","-7.37381469263401"
"frc330","46.7637751297443","26.7272897509841","20.0364853787602"
"frc4","4.61980146947093","15.6348744462073","-11.0150729767364"
"frc1622","25.446660934157","24.845213735038","0.601447199119001"
"frc1047","4.45197287785414","7.87408501977154","-3.42211214191739"
"frc981","10.6787206219646","9.59330448879554","1.08541613316903"
"frc1702","-1.5295059142308","12.5910680843756","-14.1205739986064"
"frc2595","16.792864545265","10.4562430986143","6.33662144665067"
"frc580","1.30307301121973","-2.52142549458419","3.82449850580391"
"frc1135","-1.89257025881029","11.7315168001574","-13.6240870589677"
"frc2404","0.828697381823146","11.8920531440347","-11.0633557622115"
"frc2637","9.78019956013769","-2.61431041973745","12.3945099798751"
"frc1438","8.38828191824008","5.67897353735686","2.70930838088322"
"frc2102","21.0701759485148","9.38404134005173","11.6861346084631"
"frc980","8.1329734024992","14.367082567269","-6.23410916476981"
"frc691","12.2126189374943","17.0586676209503","-4.84604868345596"
"frc2272","16.8595240894162","14.187558843031","2.67196524638524"
"frc2419","-6.39041653751517","15.2536487315264","-21.6440652690416"
"frc1197","7.31305779277487","7.08147234949226","0.231585443282614"
"frc1759","11.6395464106214","17.9821283856352","-6.34258197501376"
"frc2174","4.09451925836719","-0.333039105746998","4.42755836411419"
"frc696","6.23025264198681","8.06145185326919","-1.83119921128239"
"frc1717","37.5812022160788","9.08631566383664","28.4948865522422"
"frc867","9.44223809828105","5.64892604604696","3.79331205223409"
"frc1855","12.8233681831878","2.42923461505277","10.394133568135"
"frc848","4.97271974952011","4.18383175925235","0.788887990267763"
"frc1070","9.08104285437652","7.43431357125855","1.64672928311797"
"frc2588","3.74347405876077","21.1717774790366","-17.4283034202759"
"frc2339","-1.31538582517145","4.97512126347142","-6.29050708864287"
"frc995","5.3500183502302","-1.61301517106531","6.96303352129551"
"frc2496","6.5861622265738","11.1171547723838","-4.53099254580998"
"frc2584","14.5273940305296","11.6483674929657","2.87902653756395"
"frc2429","5.36712815940287","11.2841151011253","-5.91698694172244"
"frc1692","-2.12120725734802","10.3490872119952","-12.4702944693432"
"frc1644","6.97059638094863","-0.579776764111559","7.55037314506019"
"frc606","14.0118691095368","8.59026509040912","5.42160401912768"
"frc1682","13.5007354495584","8.89203421962635","4.6087012299321"
"frc1836","15.191662969262","23.800141076655","-8.60847810739297"
"frc2473","10.5137484349996","1.11051285535417","9.40323557964543"
"frc115","8.18133244237671","9.65012516867007","-1.46879272629336"
"frc8","7.3289943468772","18.1172643315592","-10.788269984682"
"frc692","18.1039275145348","19.5288362625118","-1.42490874797706"
"frc2551","16.4953032288241","7.26729830769976","9.22800492112432"
"frc846","26.3029872612989","16.7133156113816","9.5896716499173"
"frc114","10.3432948464473","15.5188678743108","-5.17557302786346"
"frc1458","9.30278145850717","15.7467760661772","-6.44399460767"
"frc1351","6.29317426948256","7.85918510681266","-1.5660108373301"
"frc2144","11.5084401962869","10.8602442012995","0.648195994987397"
"frc971","1.12202026484178","1.72529436441971","-0.603274099577936"
"frc852","9.70304046846245","9.96719639554398","-0.264155927081525"
"frc581","0.0422530922319902","4.37493770984185","-4.33268461760986"
"frc2813","16.4076159518576","3.20227037497914","13.2053455768785"
"frc2489","-1.68527882006806","10.9359736143678","-12.6212524344359"
"frc840","7.1755348517707","6.03665985873721","1.13887499303349"
"frc675","6.28877211476342","4.28418861884582","2.0045834959176"
"frc256","-1.24352897672525","4.4875229120544","-5.73105188877965"
"frc604","10.5222967136235","13.0056362482554","-2.48333953463185"
"frc192","15.9046246528639","12.16649735694","3.73812729592386"
"frc668","5.71788015732185","13.3755492760009","-7.65766911867906"
"frc2159","7.88912431781544","9.87579694976486","-1.98667263194942"
"frc766","22.68270586746","18.1139574033178","4.56874846414224"
"frc1678","15.0977957479364","10.5266822258914","4.57111352204497"
"frc776","22.3254654640735","6.15137785561524","16.1740876084583"
"frc1280","7.40181827680295","2.13989746303602","5.26192081376693"
"frc100","27.4333899921847","12.2960125490159","15.1373774431689"
"frc1516","7.81866760469449","10.5328625191307","-2.7141949144362"
"frc1868","7.53196266194331","18.7700796132414","-11.2381169512981"
"frc67","44.3019769798906","25.245421569892","19.0565554099986"
"frc16","31.8861811830992","24.121543406326","7.76463777677323"
"frc348","22.9496534606551","18.9285161510611","4.02113730959395"
"frc1114","63.3344837106108","19.5197060344545","43.8147776761563"
"frc217","33.9755337243457","21.7726480601405","12.2028856642052"
"frc148","22.7933244376392","13.4515441172541","9.34178032038505"
"frc968","43.2630643838906","26.6820700326581","16.5809943512325"
"frc233","40.7514618284648","14.6168861819366","26.1345756465282"
"frc1986","25.5763252467119","9.38081544238948","16.1955098043224"
"frc1348","9.91318428463895","15.7255018703558","-5.81231758571685"
"frc1996","24.6899919574602","16.2713630675194","8.41862888994086"
"frc1332","8.9461701315817","15.704277373009","-6.75810724142726"
"frc2400","10.4116731933365","11.5360553352698","-1.12438214193337"
"frc1303","5.74482850366451","5.96395805093563","-0.219129547271119"
"frc1847","0.292710029924811","3.07890625751929","-2.78619622759448"
"frc1799","10.6697173441434","12.0684780669561","-1.39876072281266"
"frc662","11.0197593243635","19.4506648952004","-8.43090557083696"
"frc2543","7.39040755722196","15.4753938582333","-8.08498630101136"
"frc1619","15.7403493434778","18.7923855450949","-3.05203620161714"
"frc2261","11.843141461667","10.2655923620963","1.57754909957066"
"frc2036","7.2528753609072","17.7872107401354","-10.5343353792282"
"frc1764","6.52909675809767","5.72801837365586","0.801078384441812"
"frc2083","1.66057343793168","-2.66427763329967","4.32485107123135"
"frc1584","5.50560060631791","17.8681842799725","-12.3625836736545"
"frc159","4.90488451787007","13.7556446802636","-8.85076016239351"
"frc1410","4.10685236978708","5.59809654592704","-1.49124417613995"
"frc1625","37.6363972299344","22.7417379170772","14.8946593128572"
