"2009","OPR","DPR","CCWM"
"frc488","26.6498319021983","18.9320423934337","7.71778950876467"
"frc343","29.3163145449308","24.9954083720224","4.32090617290835"
"frc118","32.6105795593853","28.3723204439797","4.2382591154055"
"frc2415","23.3772236927926","27.4987454541933","-4.12152176140066"
"frc1002","16.5564167491463","15.2300587282286","1.3263580209177"
"frc107","23.0707816536284","21.27442501763","1.79635663599843"
"frc222","31.9224038896139","23.9693307851743","7.95307310443961"
"frc1218","33.1514739052324","17.9910721236776","15.1604017815548"
"frc2753","33.1241758415411","25.0642587281146","8.05991711342648"
"frc155","34.8262250306378","24.8750241337016","9.9512008969362"
"frc201","28.4440689483338","16.1622134893618","12.281855458972"
"frc931","22.0289078790143","19.0847811132123","2.944126765802"
"frc558","28.3091685875616","29.87473543118","-1.56556684361838"
"frc624","39.9159338201797","15.7511658974217","24.164767922758"
"frc2848","21.5870203811159","22.691794240179","-1.10477385906315"
"frc3062","26.4538787328334","26.0379055308897","0.415973201943753"
"frc3009","19.9874215690001","29.1924998145373","-9.20507824553718"
"frc604","30.6697036331287","14.4296007821498","16.2401028509789"
"frc811","10.8642262321046","25.0834497950345","-14.2192235629299"
"frc1649","32.1995895130224","22.9303332709675","9.26925624205494"
"frc176","24.274318159136","23.3334406930738","0.940877466062119"
"frc1289","5.50165785331729","25.7459385766238","-20.2442807233065"
"frc2655","15.9347440062838","17.2795589462453","-1.34481493996145"
"frc692","23.8087023346919","19.6611271389748","4.14757519571711"
"frc125","10.9677716910137","27.6824692662083","-16.7146975751946"
"frc1538","28.7426268084505","23.4208466686695","5.32178013978097"
"frc1561","26.0215249562608","15.4739471357019","10.5475778205589"
"frc1334","22.9609793388055","20.6253203209854","2.33565901782016"
"frc280","27.4934098695137","24.9572716770957","2.53613819241799"
"frc868","27.865469748987","20.4010547425284","7.46441500645862"
"frc1987","21.9632081871104","35.1324437562039","-13.1692355690935"
"frc857","18.5438088291947","19.7905760781926","-1.24676724899787"
"frc2826","25.8084247154209","8.25853447832341","17.5498902370975"
"frc1555","12.5761762705513","15.255862532198","-2.67968626164663"
"frc61","28.751292591338","13.6802214917207","15.0710710996173"
"frc1807","23.3792891121842","13.585585315414","9.79370379677018"
"frc1986","20.4008685506885","19.0378836359096","1.36298491477894"
"frc548","21.9580561942623","17.9982314774403","3.95982471682207"
"frc2470","16.2488232394574","23.8419200120137","-7.59309677255629"
"frc386","20.5711454527601","21.4464523741438","-0.875306921383682"
"frc2486","8.28464303212336","19.4608415163268","-11.1761984842034"
"frc665","25.4182578931777","15.0163989812474","10.4018589119303"
"frc433","14.2225865663723","15.2319372410434","-1.00935067467112"
"frc1743","17.6091857717344","20.5850208815118","-2.97583510977744"
