"Year","OPR","DPR","CCWM"
2009,0.883645024699377,-0.0587657899505096,0.606575268798853
2010,-0.361005687559626,-0.304844959683242,-0.575933680932053
2011,-0.456126977360627,0.880632627117088,0.246468693166445
2012,0.841688467567707,0.355591041649566,1.29247211093601
2013,1.2632567655988,0.0329207534572082,1.4927411328186
2014,-0.355835358114766,1.91240540546368,1.03986956491201
2015,-0.249345613499624,-0.30969182220194,-0.699206728914226
2016,0.336895630672421,0.11679700720249,0.563318552723202
2017,0.599141569708944,-0.38920570515533,0.385604984177903
2018,-0.20194763286442,0.132977718460024,-0.0727752559360951
2019,2.02839172216618,-0.71610087466048,1.87456839612219
