"Year","OPR","DPR","CCWM"
2007,-0.741357584172238,2.57725438947219,1.46396078289202
2008,-1.16100928692831,-0.211657619855469,-1.30033963337135
2009,-0.214313650513033,-0.451386012103952,-0.452249899357444
2010,-0.823868463526037,-0.308002575074477,-0.997891827055544
2011,-0.327571800290319,-2.23132495558754,-2.09588670771458
2012,-1.15549755879075,0.321407198667948,-1.04286144402737
2013,0.31756198938306,-1.01460331608516,-0.513496794249032
2014,0.603732427508397,-1.15753144758049,-0.264955038189481
2015,0.27768414051356,-0.274953435288011,0.06741610610239
2016,0.605497314385208,-0.589732833434666,0.207437822245082
2017,0.56310480149002,-0.411500778868549,0.319390868321127
2018,0.196654388003553,-0.662464242819513,-0.215361739465596
2019,-0.310544526557059,0.274152116336089,-0.144154288815563
