"Year","OPR","DPR","CCWM"
2009,-0.810997527016491,0.103861232938309,-0.523989400345633
2010,-1.2940918127769,-0.453964447079575,-1.54308858978966
2011,-0.556730882943867,1.14947227145662,0.360043153153249
2012,-0.637914332446611,-0.594346120065946,-1.27307389205386
2013,-1.12290330140658,1.00552119651983,-0.427799448413314
2014,-0.261380498904019,2.1419896701379,1.29343623721512
2015,-0.549160783166742,0.369144691160566,-0.333693216231657
2016,-0.749006970508563,0.285871327886135,-0.703208940552176
2017,-1.5620664651476,0.43111450845806,-1.55468258847612
2018,-1.74669652754762,-1.48982338495054,-2.04723832793115
2019,-0.821390085242114,0.170032021796942,-0.863245016739362
2020,-0.662414899308959,0.341430282142193,-0.422218608859678
