"Year","OPR","DPR","CCWM"
2007,0.394069734486456,-0.408092394486514,-0.0518521662570073
2008,0.768793394972099,-0.55064898203635,0.284336280011076
2009,0.742150295382275,-1.16174269390402,-0.219505093200748
2010,2.33482213650877,-1.14837807914215,1.17807666379751
2011,1.94175373794313,-0.892056730978111,1.21816788813572
2012,-0.096669985569692,-0.737578216850387,-0.777977409316998
2013,0.223665490055729,-0.801910777900525,-0.437522681543472
2014,-0.0877624831590008,0.295417763520285,0.12985669000393
2015,1.42309030602111,-1.40807637650555,0.346667429350987
2016,0.281002009691885,0.287872743655909,0.661588423610723
2017,0.301548953263286,0.0632319444023804,0.437980102521909
2018,0.734140995780685,0.741663368609252,0.922480992006647
2019,1.54528365409244,-1.1120377809985,0.936248417528289
