"Year","OPR","DPR","CCWM"
2010,0.572162528326005,-0.91387366692544,-0.227572238448291
2011,0.357786877422281,-0.859578246248156,-0.327309238685234
2012,2.76408023018547,-0.0724482838135131,3.12386514370631
2013,0.376546880358508,-1.15640710458694,-0.568341088182296
2014,0.547366354066802,-1.57715753679471,-0.619296492110714
2015,-0.634582705067151,0.0483124906331618,-0.819636517839478
2016,-1.61501145578709,0.812442912235441,-1.31890241977601
2017,-0.603009817379603,-0.159896638928846,-0.907319247777652
2018,0.950092700536439,-0.122946175949611,0.612336545717279
2019,-0.515314843088185,-0.132749175178956,-0.749447760607679
2020,0.178893467148718,-0.916175665708013,-0.414648982436183
