"Year","OPR","DPR","CCWM"
2008,-1.02729727443918,0.0805383825344236,-0.926991517058412
2009,-0.267075381258123,-0.208123837235823,-0.331356665358266
2010,-1.26944523304919,-1.18222524760486,-2.1152284553679
2011,-0.616209788431345,0.785744570197081,0.0123605023363085
2012,-1.3051843601185,0.950219804145535,-0.64741666591558
2013,-1.14463870421534,0.660628288585749,-0.752657753019272
2014,-0.987646371488109,1.57864554607863,0.207183257172919
2015,-0.937385140764834,1.30520794193073,0.20506872055432
2016,-0.798195615349562,0.400614767847132,-0.652777440706383
2017,-1.24393764421985,0.750858602307153,-0.854443894386947
2018,-0.651868537487745,0.502890034987437,-0.195358539191096
2019,-0.949760816277789,0.903221613026575,-0.384648614940701
