"Year","OPR","DPR","CCWM"
2010,-0.742089522353573,0.418857010069447,-0.33046804042829
2011,-1.05556125071351,-0.0901277606949985,-1.11862168299292
2012,0.458025970578889,-0.420070133732835,0.14893961678485
2013,-1.91592991788559,0.444333598326838,-1.83452979312556
2014,-0.134252024190803,-5.10125240536763,-3.79054846534698
2015,-0.951213359169871,1.14662491899238,0.0040290898108655
2016,-0.00907401125678323,-0.860315439180121,-0.878082991368201
2017,0.471488042705531,-0.65941999210944,-0.0289549280296852
2018,0.140326648706599,-1.54341117016572,-0.728686996730158
2019,-0.791107838393355,0.198652969958313,-0.801127413093601
