"Year","OPR","DPR","CCWM"
2008,0.113755617367991,-0.274201406035795,-0.118823531455277
2009,-1.64333011720368,0.619135094693251,-0.793953553302296
2010,-1.26753977640235,1.2383252325612,-0.137633864795591
2011,-0.357589505470943,-0.214396813642611,-0.524880714265914
2012,-0.13663662582616,-0.446443546860747,-0.561039543548678
2013,0.249845144247693,0.0623328697446937,0.343734085549411
2014,-0.914847154591078,0.804729059586077,-0.28045230904124
2015,0.101451800829093,-0.0392353319865929,0.0948778088134541
2016,-1.277781808724,0.780759364832461,-0.904616933776438
2017,-0.856414750342153,0.146802487391419,-0.936666918636088
2018,0.46135482958797,0.20047759942107,0.437071636940573
2019,-0.303092517830852,0.410443247209839,-0.0166505744423304
