"Year","OPR","DPR","CCWM"
2009,0.0729884428167806,0.642332972298988,0.474207023469924
2010,-0.980057731725916,2.48673435524486,1.14190393068834
2011,-1.21516599005164,0.418668988119401,-0.873126896015275
2012,-0.0251489554007566,-1.65715987847091,-1.52633642209473
2013,1.23638421015449,0.133860782060816,1.54929896806015
2014,0.252738824898997,-0.197399643388977,0.0953786265075569
2015,1.19922305654939,-1.83843049693378,-0.455862833178948
2016,-0.457252873796858,-0.0841354091645586,-0.689680263276216
2017,-0.164853313752144,0.194513555889701,-0.0238084516751567
2018,0.290514517641253,-1.84918876527509,-0.785669256335071
2019,0.194281908589759,-0.267752108734049,0.00662830727006282
2020,0.499390159138997,-0.794986908152109,-0.0266174379182321
