"Year","OPR","DPR","CCWM"
2007,-0.297091877698139,-0.696705031796102,-0.719332846146547
2008,1.03068576789097,0.269253195927133,1.22229490679581
2009,1.64029445390634,1.30213806021829,2.05075578717595
2010,1.00624858299569,-0.258574333890637,0.700648473223112
2011,0.961151392320652,1.83526192850883,2.41003658983598
2012,0.350865303631938,0.263622785575133,0.643039871851372
2013,1.4272113249608,-1.33739804257062,0.492140589157125
2014,0.299245101846882,-1.54396571031186,-0.828302828512576
2015,0.617236576917384,0.211752456118943,1.09413596385645
2016,1.31430494143916,-1.20577004303133,0.525082730141223
2017,-0.620020630910112,1.13263402848391,0.287965275720573
2018,1.40182717604884,-0.636677045345864,0.658977804783896
2019,0.37539413784023,0.45919019179089,0.860676707847139
2020,0.429539082068809,-0.99495274719512,-0.222542687193076
