"Year","OPR","DPR","CCWM"
2007,-1.24641272020128,1.5959788064688,0.394478995039988
2008,0.172522381199674,-0.330677347980386,-0.109097456225776
2009,-1.11898587942823,0.428171170037599,-0.536307556151462
2010,-0.695577979492466,0.117297682300653,-0.534485362946982
2011,0.356607103995833,0.790536061499242,0.981172755798766
2012,-0.206559257457787,1.26291221651115,0.902760148250782
2013,-0.764906748096099,0.972709065262389,-0.0413844270048687
2014,-0.298658854682955,2.75616438228444,1.69965362879399
2015,-0.567889491386017,-0.470012615843373,-1.32243590984572
2016,-0.670023758378703,0.000658909205325268,-0.885830581750603
2017,0.13308751168731,-0.748800156467681,-0.537798670619103
2018,-0.718146342710069,0.507907878447209,-0.239985940833024
2019,-0.0994828726750139,0.356731629347024,0.187294540414662
