"Year","OPR","DPR","CCWM"
2009,0.214626719989213,-0.0244459294325255,0.140663783127482
2010,-1.74192941945364,0.567467578991122,-1.11507205586708
2011,-1.11817002040127,1.04122835723869,-0.28280039806413
2012,-0.147416771161224,0.968782261172837,0.705241898269979
2013,-1.60320819745338,0.622765778995037,-1.31704559067656
2014,-0.320589168628269,-1.77336103648952,-1.57477773624976
2015,0.621657230559329,-0.681454884558353,0.075294343178189
2016,-0.779079239538028,0.841683159257971,-0.183462550950604
2017,1.6346439591417,-1.49384070723453,0.645447903294317
2018,0.791768840325172,-0.77897917130998,0.146974992902348
2019,0.671036258521728,-0.691385879453863,0.225549469870486
