"Year","OPR","DPR","CCWM"
2009,-0.37082136268605,-0.939129853505188,-0.886125340167776
2010,-0.632752169179368,0.893599454399098,0.156124884975132
2011,-0.59915220209858,-0.39861823353262,-0.910716398133043
2012,-0.249897193224453,0.302770360880036,-0.0147764839726975
2013,-0.352401264198855,1.20557355633838,0.639045472778223
2014,-0.945882121054869,0.836074434869161,-0.287059762491981
2015,-0.243417619253192,-0.142204686168446,-0.498844023344689
2016,0.167141302692336,1.02850711274593,1.25653652655261
2017,0.702721044940513,0.134226401163463,1.00829961620085
2018,0.0760212278088866,-0.206317759725403,-0.0565227549884219
2019,1.14399766914492,-0.700363745395248,0.799821205254398
