"Year","OPR","DPR","CCWM"
2010,0.734122851283995,-0.517676629825008,0.242584428365759
2011,-1.15964393217036,1.45934992549428,0.00791063148763806
2012,-1.16728398739525,0.993474428920067,-0.449218251324962
2013,0.00624289555241154,1.24321459153682,1.08742561835346
2014,-0.028328428612721,-0.0636790489475331,-0.0723296786086348
2015,0.493971480757872,0.263961285109084,0.984064979475036
2016,-1.10737798530314,0.387657488002982,-1.07489398983818
2017,-1.04598608038553,0.463319814820335,-0.87665810236614
2018,0.477190476121858,1.33743489050429,1.05897449367076
2019,-0.160701830019216,1.17635831792541,0.823581293246899
