"Year","OPR","DPR","CCWM"
2007,1.4309562554504,-0.156986712385407,0.81217071515284
2008,0.689126074542826,-1.68637577418328,-0.740929630991238
2009,0.135910102089814,-0.922921545225087,-0.505576310606724
2010,1.04830274404773,-0.0700962593233831,0.892604523965538
2011,0.323341286126296,-0.660551739106373,-0.20351627973366
2012,1.24793328807382,-2.96023852198446,-1.2347844933599
2013,0.289774926767161,-0.84824051220057,-0.40115510103735
2014,-0.787901015835037,0.796421180747413,-0.167287391755392
2015,1.34640814738257,-0.711729472668144,1.0399687679787
2016,1.70641255210982,-1.24997120683185,0.999374607076082
2017,1.63974672300621,-2.25056709559425,-0.0604397185092392
2018,1.16507634240533,-0.0609845120942761,0.799110534176516
2019,1.4693073314642,-1.04077700944482,0.90461652622857
