"Year","OPR","DPR","CCWM"
2007,-0.676542267869687,-0.274104602894443,-0.64701665032961
2008,0.671527532767528,-1.8716294373473,-0.912620954683384
2009,2.25707126439799,-0.480215142132179,1.33303599635302
2010,1.86095563246897,-1.91248876931558,0.124991062050478
2011,0.848583381907164,-0.645929569145759,0.329115621230392
2012,1.92771866317603,-2.48721622083837,-0.023019347653761
2013,1.08357124091456,-0.700972898783789,0.646825303256044
2014,1.5045890486293,0.238446250525131,1.58327767791839
2015,1.80575400696809,-2.00417372228458,0.190341572240091
2016,1.13474761572988,-0.581850550966739,0.915612491861621
2017,1.81429842099923,-1.25513457470738,1.09561393336436
2018,1.55809292823578,0.298784198070684,1.27293517373376
2019,1.86083109259783,-1.24093351118237,1.212676295777
2020,0.866565601124154,-1.73631337149946,-0.275126974280773
