"Year","OPR","DPR","CCWM"
2008,0.613096200594955,0.331647308576387,0.870237145657023
2009,-0.827609263985245,-2.68629676746982,-2.36451864770765
2010,-0.36559898393017,0.557441561811129,0.123779315552902
2011,0.568230887547624,-2.49723411967171,-1.41831855334341
2012,-0.378968102103733,-0.390110042161019,-0.789753116131261
2013,0.769597833951716,-0.424523137303861,0.523122961678755
2014,-0.768610192199478,0.31690360603567,-0.493652316524118
2015,-0.91637117953555,1.26890310587932,0.192387387957192
2016,0.497700460809881,-0.0855954387230473,0.572327975720509
2017,0.716242875220729,-0.830338295814517,0.117344230782201
2018,1.27425252769153,0.121104176279001,0.974851748255873
2019,1.78729971779331,-0.473038409259547,1.78889519926042
2020,0.246782726936686,-0.684622489105868,-0.200355910809516
