"Year","OPR","DPR","CCWM"
2007,-1.5838586889632,0.815777970215509,-0.414150579942784
2008,-1.38655107476721,1.01867540313605,-0.491476164443989
2009,-0.971598607930832,-0.999501053583536,-1.36427045792795
2010,0.0312783819099962,0.702474571435839,0.60176212762738
2011,-0.305553688945482,-0.983408955743252,-1.08360721950631
2012,-0.0712395891220984,-1.20118906330591,-1.16752784683798
2013,0.12497287933427,-0.0802212416072707,0.075144107007738
2014,-0.759828244103784,-0.967176997128291,-1.40784894045058
2015,-0.510602487913057,-0.0754589444819799,-0.790696061088605
2016,0.233557022865957,-0.0117635773331075,0.2971718684526
2017,0.977025345171903,-1.91460087999103,-0.575954280032372
2018,0.996037896641385,1.5276173095408,1.53156674603173
2019,-1.1494948519518,0.200304813432598,-1.24075483336306
