"Year","OPR","DPR","CCWM"
2007,1.92258131697118,-0.113724132584642,1.16459971081477
2008,0.411383799972577,0.286236996388314,0.637106905047659
2009,-0.0783217523443492,0.758702183249221,0.44000372539617
2010,-0.731598151200427,0.144377357785002,-0.545016900832965
2011,-0.618004129598948,-0.234278165392021,-0.798984638960616
2012,-0.507653822782877,0.944986748732882,0.268083176561835
2014,1.57819064500114,-1.61386165639485,0.321716867478024
2015,-0.426562875230601,-0.535482089497163,-1.20267485316178
2016,-1.22541766101188,0.313592607309117,-1.30563065181678
2017,-0.12121696152124,0.233624410797346,0.0677719435246204
2019,-0.286574703481789,-0.321802245254613,-0.632083010806412
