"Year","OPR","DPR","CCWM"
2010,-1.27829970090004,-0.646156876466763,-1.68566453585538
2011,-0.82320937571042,-0.230771666283222,-0.999759956858017
2012,-0.663171650558453,-0.465169624210066,-1.18550020474495
2013,-0.760892582784751,-0.156044438723494,-1.01747029443266
2014,0.0308658073167631,-0.0708980377956033,-0.0219645277425066
2015,0.190288546834561,-0.986237859701228,-0.869284974284818
2016,-0.726530660336937,0.505592444593395,-0.452278332817254
2017,-0.0239343529193474,-0.992751725423284,-0.964496930640763
2018,-0.442833520653849,-0.452612993614887,-0.559255297378639
2019,-0.938016957778626,0.0111249815661025,-1.14474453314695
