"Year","OPR","DPR","CCWM"
2007,1.89378920065597,2.17273011605081,2.87243311677856
2008,-2.39712844929808,-0.446725276297983,-2.69291529379732
2009,-0.406462223342884,0.695513680020158,0.159044626794129
2010,-0.816070164199259,-0.0701399801150924,-0.796661552584637
2011,-0.88395142119896,0.147129856842476,-0.760084012436645
2012,-0.522180467095366,0.94800235320476,0.254046387044234
2013,-0.487541650572383,0.515075515324313,-0.117536660382634
2014,-0.732651694002722,1.38164544829265,0.3049659150647
2015,-0.597024937297165,0.331380528333927,-0.443030345231448
2016,-0.799133551421057,1.60461614083168,0.55804671545642
2017,-1.30858269340705,-0.145613883702229,-1.77940928411564
2018,-0.720516288760086,-0.120707187903905,-0.579272109104729
2019,-1.70232793921943,0.996813820925681,-1.22956189764952
2020,-0.0130738594150159,-0.0651049618095475,-0.0544295122828024
