"Year","OPR","DPR","CCWM"
2008,0.31616566646357,-0.0450226221451481,0.268401256670622
2009,-1.24272893743752,-0.46572830094503,-1.21241940055757
2010,-0.708715622078318,0.459682847437152,-0.266903672021672
2011,-0.515230963613653,-0.402870231999289,-0.830843384145096
2012,-0.817227898548327,-0.537558566480822,-1.4286641903868
2013,-0.718005700634233,-0.462005147777608,-1.23360324668881
2014,-0.491967458424815,-0.292825411931585,-0.672043824762293
2015,-1.07486084226197,0.813708976024866,-0.54849218544939
2016,-0.313213724363161,1.38553591153043,0.980409191073773
2017,0.663271228191349,0.865696032049354,1.64730603554783
2018,-0.102488388696054,0.762557917300046,0.336350773265603
2019,-1.39513934330705,0.32412995142351,-1.43555664854678
