"Year","OPR","DPR","CCWM"
2007,-1.04788596986056,-0.185791110616465,-0.821856380257787
2008,-1.0230663260001,1.79588226377139,0.509160387783347
2009,-0.166766654856318,0.116754262809844,-0.0452346050669954
2010,-0.0344129258523556,-0.607442540771109,-0.527028628993847
2011,1.37108264263794,-0.242886357786051,1.16730625861362
2012,0.0620475737517621,-1.1694175803067,-0.98502790449238
2013,1.18632908131102,0.512318549167169,1.82011420304543
2014,1.49279746896999,0.354806066811057,1.65580060773912
2015,-0.0839320499516908,-0.142123867080403,-0.278824558833766
2016,0.0807854534100294,1.39853116668092,1.51478324886218
2017,-0.108757113057453,0.941169320877322,0.749408071208976
2018,-0.439111160870156,-0.679460606104833,-0.678424719732986
2019,0.457690782633612,-1.36374197130445,-0.620774291822938
