"Year","OPR","DPR","CCWM"
2009,-0.0798552279264534,-0.571652706077336,-0.432902887425229
2010,-0.961519412835252,1.41339976398158,0.282549770456929
2011,2.61151466293039,-1.59960855245975,1.32098826476519
2012,2.04631779470701,-1.20611473874589,1.27135862012555
2013,0.508093748345026,0.311889275008405,0.859880563684557
2014,1.70631226933227,-1.5749546786351,0.469902405281308
2015,1.50250712895639,-1.06684543347284,0.847736995205858
2016,1.2389087226851,-1.36148976500283,0.268564980281862
2017,0.975903020291801,-1.17500135648142,0.118807833348696
2018,1.62352992348885,0.460390572813988,1.4064467974127
2019,-0.794237699931772,-0.0319952801395689,-1.00523601389657
