"Year","OPR","DPR","CCWM"
2007,0.978783640635623,-0.0481061987326373,0.600289333423961
2008,-0.375081380219214,-0.184819102798689,-0.5173041768521
2009,0.835300010827007,0.169847176445991,0.721093137717038
2010,-0.379648822524775,0.253341918196622,-0.137183775351092
2011,0.4725248865043,0.280467647895797,0.691332342760257
2012,0.75368581150346,-0.150913332104857,0.733281068339468
2013,0.578800130490342,-0.391832915045924,0.330388493589825
2014,0.443441707711,-1.11926385675428,-0.387890285478699
2015,0.632091887189489,-1.17174626779725,-0.472916094649962
2016,0.645660003988426,-0.758116623904154,0.0910646723807212
2017,0.499009920960444,-0.155285834281721,0.480118306141831
2018,0.197300077257563,-0.0572386106294147,0.110132154956598
2019,0.808497298808767,-0.639114397157463,0.44010463794734
