"Year","OPR","DPR","CCWM"
2009,-0.318388817791307,0.0686166463327229,-0.187467661470581
2010,0.0151687736766729,1.1029840007777,0.914097227882434
2011,-0.69981580667786,1.83829568469899,0.764807598671751
2012,-0.378018291056112,1.6805524527098,1.08227938355351
2013,-1.02560771617496,-0.973833246231536,-2.03483082806541
2014,0.610389340709552,1.42149355086036,1.59397246833533
2015,0.592678353922646,-0.190671990284259,0.598496751151827
2016,-0.0276867183530691,-0.176040942828561,-0.213851665886879
2017,0.677092198565519,-0.928702919339116,-0.0243808100847049
2018,-1.11329794036555,-0.577361027720742,-1.10496059641629
2019,0.552503369139919,1.38529409945416,1.88271762032631
