"Year","OPR","DPR","CCWM"
2007,0.54759674048759,-0.202684695904601,0.203112720780175
2008,2.81253836190123,-1.44773787367928,1.51335826002978
2009,0.359926747277355,-1.66307454647315,-0.827063471986181
2010,0.799504762606163,0.461011044959588,1.10071598897406
2011,1.4205567831358,-0.281639915786202,1.18562565627397
2012,0.731662865324877,-2.07635490038783,-1.03185297368417
2013,0.790936999568849,-0.686171928642121,0.320517047364613
2014,1.53224605142452,-1.31873173153044,0.490610914479086
2015,2.08989354574003,-1.75844105509101,0.864136425249683
2016,2.94505861479962,-1.61640244190677,2.26931495812679
2017,0.839115753907878,-0.619466470279938,0.470046248631186
2018,1.60671376488926,-0.691671593022699,0.775731872918952
2019,1.23042896538174,-1.47747815746264,0.231473523195774
