"Year","OPR","DPR","CCWM"
2009,0.00453591690346373,2.51874143148088,1.65385315744988
2010,-0.378140188017261,0.437105503307503,0.0141872832935324
2011,0.123803482139424,-0.733163252850118,-0.459082504174239
2012,0.305077037975035,-0.337662835060747,0.0469186595833075
2013,-0.785074997835947,-0.59438537119485,-1.42635877462939
2014,-0.08769786989352,1.05791435894734,0.677667901305371
2016,0.133854605814828,0.487919324958753,0.668287269163821
2017,-0.919190422865469,0.664165225123286,-0.528470444121701
2018,-0.13586899310301,0.397411195841792,0.116417192475951
2019,-1.18907968995765,0.414539266213836,-1.10346560492023
