"2003","OPR","DPR","CCWM"
"frc201","31.5057210337489","27.1153829755524","4.39033805819654"
"frc47","26.4365668014606","22.6666154474478","3.7699513540128"
"frc547","38.3455127047697","13.7055807522449","24.6399319525247"
"frc313","22.3160134742679","24.0064808642558","-1.69046738998793"
"frc233","50.893240220176","18.5152891361339","32.3779510840422"
"frc168","23.4531486049298","21.2145109406052","2.23863766432456"
"frc384","29.4715520804902","13.0098031769531","16.4617489035371"
"frc69","27.4412671661156","17.3699369726686","10.071330193447"
"frc647","23.8719672259579","16.458086219339","7.41388100661884"
"frc1108","42.6314003953465","25.7750377963543","16.8563625989922"
"frc868","35.4805801942958","21.2687970786134","14.2117831156824"
"frc59","39.4780808257606","27.7241862692019","11.7538945565587"
"frc618","35.1369114946966","25.2023551378637","9.93455635683287"
"frc433","20.7571755211109","12.9775012428394","7.77967427827149"
"frc222","32.3417759755178","17.9810944538858","14.360681521632"
"frc353","27.3025640590043","22.7039747048867","4.59858935411754"
"frc365","19.987514782317","19.5879175967386","0.39959718557844"
"frc1034","1.2105705226549","56.1610192293734","-54.9504487067185"
"frc665","33.5467256642787","30.157885468393","3.38884019588576"
"frc97","29.3400304111159","8.33015164371633","21.0098787673996"
"frc1153","7.8207977563378","46.3864942860148","-38.565696529677"
"frc854","20.9485991210207","23.5322046817249","-2.58360556070419"
"frc267","22.5273372820477","34.9774519180739","-12.4501146360263"
"frc85","24.6445041680824","18.2430883244337","6.40141584364872"
"frc815","33.407376414238","25.9634645852084","7.44391182902964"
"frc237","12.9364528245046","21.1634707898022","-8.2270179652976"
"frc469","40.7876695349451","17.3283113035555","23.4593582313896"
"frc65","29.2847777162364","20.7699685357722","8.51480918046423"
"frc405","40.625772410255","20.801957042009","19.8238153682461"
"frc120","13.3996518655944","51.1369055526725","-37.7372536870781"
"frc692","26.7355995803735","25.5745080845835","1.16109149578999"
"frc771","16.1011605788997","37.6486439909917","-21.547483412092"
"frc75","32.7821543726305","19.3797730462817","13.4023813263488"
"frc157","33.0182125379923","17.9535793129777","15.0646332250146"
"frc491","2.31595895352804","49.1265050225666","-46.8105460690386"
"frc11","23.2502200191469","31.7706172044004","-8.52039718525345"
"frc535","21.4712295746439","25.468210386261","-3.99698081161711"
"frc226","29.38296288173","23.0898665029235","6.2930963788065"
"frc306","40.7703359375856","23.8156727561322","16.9546631814535"
"frc842","18.8720695057037","30.5354035332016","-11.6633340274979"
"frc335","21.2796429866977","15.9710204876286","5.30862249906906"
"frc211","21.0588260349766","33.2271170869293","-12.1682910519527"
"frc980","29.0032858319298","17.1585841965045","11.8447016354252"
"frc507","30.2186812521729","14.0153354563326","16.2033457958403"
"frc295","30.1759645318535","10.8847919042784","19.2911726275752"
"frc177","12.0249609351984","30.0485711849618","-18.0236102497633"
"frc125","28.213333751364","14.3451459162404","13.8681878351236"
"frc134","21.812307704605","30.4044797240269","-8.59217201942196"
"frc1187","14.2582176662945","41.2854951272333","-27.0272774609388"
"frc281","31.4514225811487","21.5564563770526","9.89496620409611"
"frc703","17.9971350427849","18.5748527027907","-0.577717660005778"
"frc1158","31.7467845157853","29.5694773286998","2.17730718708543"
"frc967","45.1350703966491","21.9688041679606","23.1662662286885"
"frc22","27.5787574955366","28.4911431660686","-0.912385670532007"
"frc606","19.3444995034546","31.4777664763697","-12.1332669729151"
"frc111","29.1350983238327","14.5355184028034","14.5995799210292"
"frc1001","15.1407390062646","28.1787238450104","-13.0379848387458"
"frc393","18.9902052924791","30.8922989794257","-11.9020936869466"
"frc903","16.6188462846201","37.3487396748802","-20.7298933902601"
"frc557","24.5255261571978","39.8231548449461","-15.2976286877482"
"frc190","26.9041362891177","31.3689746110412","-4.4648383219235"
"frc453","8.68697642211089","21.0229924985796","-12.3360160764688"
"frc953","24.7461458991011","32.0209783957895","-7.27483249668843"
"frc476","15.6955098472339","11.1488809291048","4.54662891812912"
"frc933","33.3908346052621","9.85500395867433","23.5358306465878"
"frc1088","54.584331009187","23.6537173064538","30.9306137027333"
"frc250","40.9847604603427","33.6255897912599","7.35917066908288"
"frc807","22.2123542639689","25.9592537452896","-3.74689948132066"
"frc1140","31.2273266249352","21.8705440992257","9.35678252570953"
"frc34","36.965324012401","21.5101485294755","15.4551754829254"
"frc147","38.7132131343305","23.2848450437156","15.4283680906148"
"frc1055","12.3730820636012","17.8284701553967","-5.45538809179555"
"frc342","24.7734476393692","28.5957121518197","-3.82226451245049"
"frc192","26.5487791338011","15.6803057970329","10.8684733367682"
"frc330","30.8845749438335","20.4530733970013","10.4315015468322"
"frc989","25.5952628206365","19.8872834656204","5.70797935501616"
"frc968","32.9613237025735","8.46301753538448","24.498306167189"
"frc460","21.9846327052834","34.5536585506943","-12.5690258454109"
"frc1212","33.91788310613","28.907475467918","5.01040763821204"
"frc624","33.8930452616589","24.9122847376252","8.98076052403372"
"frc57","15.8282388621753","12.6881430691581","3.14009579301712"
"frc898","23.4436486005119","34.6718738324828","-11.2282252319709"
"frc80","22.2308422799514","6.51599596535909","15.7148463145923"
"frc812","17.2000022039211","26.4213646559232","-9.22136245200211"
"frc1223","19.2409153236656","11.0698517773844","8.17106354628117"
"frc1060","2.00078429632719","49.1565671952001","-47.1557828988729"
"frc874","30.6020048444871","33.186454776508","-2.58444993202095"
"frc207","37.8880748620696","16.6656616686958","21.2224131933738"
"frc294","25.1630815588285","16.0190397650109","9.14404179381754"
"frc696","31.4466541891684","14.1997378059424","17.2469163832261"
"frc64","26.3320127269774","43.6837873916311","-17.3517746646537"
"frc1165","2.53224681163818","46.3436907553483","-43.8114439437101"
"frc1011","28.6648760142934","25.0314815582742","3.63339445601917"
"frc1181","14.9774734160146","26.2234646808488","-11.2459912648343"
"frc988","25.5903076521752","38.9381617635976","-13.3478541114223"
"frc991","20.6104320378041","35.5390456335253","-14.9286135957212"
"frc234","33.605725778333","17.6298830557787","15.9758427225543"
"frc698","38.4176813616855","23.4464877663917","14.9711935952937"
"frc990","17.2998817965438","40.3502495080624","-23.0503677115187"
"frc1150","14.0910854152875","19.4306685343519","-5.33958311906444"
"frc60","34.275526388776","7.54822159018298","26.727304798593"
"frc362","9.97695304097282","29.8001178702881","-19.8231648293153"
"frc68","31.1587195054491","15.379408689262","15.7793108161871"
"frc498","34.1485938169077","20.0402436856704","14.1083501312374"
"frc987","17.4544106169494","26.5953534599044","-9.14094284295497"
"frc962","17.996133216006","36.0745622138636","-18.0784289978576"
"frc1046","29.2855350976423","20.4982389240303","8.78729617361201"
