"Year","OPR","DPR","CCWM"
2007,-0.263189074192253,1.21981572160479,0.749932008107525
2008,-1.04078651499775,0.566085558794965,-0.534686832019264
2009,0.268734122272747,-0.00287539386621148,0.194298910708933
2010,-0.475755062424646,-1.0087326387901,-1.25447889127008
2011,0.164029170397104,-0.247237794516748,-0.0335134065100866
2012,-0.174958177425404,0.223071874679436,-0.000319494198177809
2013,0.255114283987498,-0.891989861959814,-0.479339841484003
2014,0.726680815991384,-1.04838636006221,-0.071167767031659
2015,1.91653168588097,-1.09223124033114,1.38953709604
2016,0.709075235790982,-1.36024750616189,-0.431195636966129
