"Year","OPR","DPR","CCWM"
2007,-1.4661814331291,-0.865720624504398,-1.60735423229829
2008,-0.405693395724977,1.52855257145971,0.883479841801293
2009,-0.51247931793595,1.61363283115069,0.683296611373427
2010,-0.377365110265476,-0.186809110985483,-0.49440493436939
2011,-0.295381946881259,-1.62389726389918,-1.58185582684285
2012,-1.13634988160773,0.0434758890255547,-1.27189137685525
2013,-0.399336350872654,1.24766778597532,0.621221212505767
2014,-0.742162784741522,0.588487162546196,-0.273736646179468
2015,-0.585884754792494,0.214392262344769,-0.561910004241461
2016,-0.316982511786517,-0.17530754574144,-0.595874347267408
