"Year","OPR","DPR","CCWM"
2007,0.755803646151415,-0.505734322543969,0.109693070888305
2008,1.52119376961482,-1.78629344613818,-0.0190621776270033
2009,1.54489764954494,0.634376766142444,1.54352676865392
2010,0.221359313305847,-1.84532667838672,-1.30575499128702
2011,0.446734997804836,-1.08669182772376,-0.419329060265682
2012,0.550483243320725,-0.493261394803965,0.18948956329562
2013,0.401729506298637,0.850045417533629,1.20418940998794
2014,1.43179863312124,-0.586816686779592,0.922127589446645
2015,1.32010655026087,-0.255880275161118,1.5267773596228
2018,1.19355349067237,0.224564843454153,0.972795760015037
2019,1.42839417397527,-0.694535050750631,1.15488445852147
