"Year","OPR","DPR","CCWM"
2007,0.375701074613725,-0.852771576672434,-0.399588070591374
2008,0.772763074976123,-1.03011587507251,-0.112105403102087
2009,-0.677092888043139,-0.407252983949218,-0.761170685138542
2010,-0.560988683087918,-0.146835869821098,-0.628148873605803
2011,-0.252184226895545,-0.646682704176743,-0.763415319688379
2012,-0.607792982144658,1.29296845211492,0.46695501514802
2013,-0.0674645431234267,0.00940922022686393,-0.0700172446925882
2014,-0.930866301338658,-0.48697228791947,-1.22339807157694
2015,0.158240430783278,-0.263706380140924,-0.0843880970857658
2016,-0.725199412710202,0.986718540280349,0.0338314285239806
2017,-0.0175832431015644,0.467520847405785,0.418000340336065
