"Year","OPR","DPR","CCWM"
2009,-0.84301284933531,0.0655657999855214,-0.572456608145125
2010,-0.57464830576577,-0.437568468064712,-0.877847037360027
2011,-0.214500739095651,0.400239746199719,0.104880529042201
2012,-1.14394029764152,1.83200188871593,0.335364013328232
2013,0.919179664803949,-0.282589466803374,0.819812690356221
2014,-0.0117314203472722,1.06598146846687,0.754753981031805
2015,-0.594627818671122,1.01037617428219,0.339409173847182
2016,0.437347973056951,-1.93186621629746,-1.36615918658367
2017,1.05829033363141,-0.778066948666486,0.595835264495764
2018,1.08241835107972,0.0217438795216324,0.784521710019851
2019,-0.766685497863345,1.00143642139598,-0.0740670556446987
