"Year","OPR","DPR","CCWM"
2009,-0.417505471926602,-1.24897824776634,-1.12325095222527
2010,-1.14434845301917,0.724305027871588,-0.445604266850181
2011,0.23386153331822,1.50013372031422,1.42260128917159
2012,0.390755949162609,0.423039218099784,0.833107476389105
2013,0.199324330574444,-1.33744774922658,-0.931045725308373
2014,-1.48624251340318,0.0681712280634828,-1.34579716660016
2015,-0.512188682536158,-0.230058712677693,-0.970283533081129
2016,-1.42786660459352,2.11952509960224,0.244541186871018
2017,-1.44598070110167,2.45258485161485,0.49378250196219
2018,0.0627737512035687,2.91218060764524,1.60878982220022
2019,-0.951223496852529,0.293467806452693,-0.91585789548726
