"Year","OPR","DPR","CCWM"
2007,-0.567151057573639,0.123790138498972,-0.275406445081295
2008,-1.64850563762399,-0.0930375124631312,-1.67311356646304
2009,0.0188767910397655,-0.132625268078378,-0.073129326614695
2010,0.335321964297579,-1.34695262042552,-0.79568105635217
2011,-0.138144233363387,-1.4228869870321,-1.26634348659951
2012,-0.0468626503164652,0.981563316196972,0.832814216754325
2013,-0.425763233130015,-0.976797394955633,-1.34217573169553
2014,2.08977169073416,-0.0703399521860269,1.91062308803749
2015,0.319489422361283,-0.46521665400462,-0.093258671416886
2016,0.31780026205524,-0.174794463197257,0.24450949322267
2017,0.14313367023994,0.75988595592244,0.894906823157243
