"Year","OPR","DPR","CCWM"
2008,-1.68094203320537,0.313882710799945,-1.36478795465794
2009,-1.01266672427099,-0.131799039741502,-0.82564252616224
2010,0.89316489679647,-0.423696378605821,0.463400802284704
2011,-0.689134685817132,-0.170973783796652,-0.819301302249668
2012,0.96688031871434,-0.532380213739111,0.634602430633454
2013,-0.0785725379829371,-0.73538947455084,-0.730023731029133
2014,-1.64751781779369,0.229833886656791,-1.38101374979693
2015,0.563194962241004,-0.373651785606896,0.347874207376107
2016,-0.159279978890824,-0.177248107061146,-0.389175104215988
2017,-0.781552507609275,1.66016308222403,0.581786449495133
