"Year","OPR","DPR","CCWM"
2007,-1.10211981986226,0.143585359321568,-0.608410271581621
2008,-0.341616388473879,-0.887901826918617,-1.0718859650269
2009,0.853304243738698,0.844467265193607,1.17631808542919
2010,0.0382156415366687,0.881010626760655,0.753784662876176
2011,0.475665320003425,0.613185280652602,0.958516801009911
2012,-0.415895917813905,-1.12233273681012,-1.49395825274873
2013,1.42575603199365,-2.25260794339904,-0.304743169944425
2014,0.620268807911408,-0.9945621431276,-0.132365037966117
2015,1.20187686344262,-0.585373993656399,0.98565402810089
2016,0.248319693644053,-1.03167107422657,-0.710034244334858
