"Year","OPR","DPR","CCWM"
2007,-0.893333686123129,0.4588773905367,-0.234527542086687
2008,-0.512431523544184,0.800263877750385,0.172164764008854
2009,-0.267842793367245,-0.701276059144894,-0.655081614645632
2010,-0.526978745415435,0.132196530559067,-0.369562879727925
2011,-0.627169186795872,0.368221112342449,-0.329888319764815
2012,-0.67460155924512,1.09043841558734,0.206873160983507
2013,-0.155295113761066,-1.06482901809552,-1.10518621731538
2014,-0.647364969925662,-0.312090634985314,-0.831716563134855
2015,0.313423884537614,0.531924297057952,1.04257643729176
2016,-1.06910543708601,-0.470186783133751,-1.88784605658437
2017,-1.1246752100539,0.882080105268605,-0.581246494585372
