"Year","OPR","DPR","CCWM"
2008,-0.660947425191077,1.20119209255499,0.363144974080017
2009,-1.17011360366218,1.26382293001733,-0.0260260755524958
2010,-0.0585748737468083,-0.301909713442104,-0.299517749366842
2011,-0.634508406647341,-0.0552332756923228,-0.673253240953845
2012,-0.733156280478166,1.23228759301442,0.267477079681667
2013,-0.567326927962654,-0.234439226770044,-0.861238978151617
2014,-1.03603439296054,0.315040051000455,-0.745956111461535
2015,-0.0821599148597703,0.37436464069742,0.316279425784648
2016,1.02432122784132,-1.15021859984135,0.197335064057131
2017,0.0865222205029853,0.52855949095714,0.606113114297998
