"Year","OPR","DPR","CCWM"
2008,0.188803560467335,-0.576802470052367,-0.298818249396347
2009,0.90208198359229,-0.611810168127344,0.257622448097157
2010,1.24234366330854,-0.179101083022301,0.979437481004745
2011,1.25827097187258,0.0500174362965496,1.28787001141215
2012,2.78355763130192,-1.78334856673165,1.60046383596776
2013,1.24640487695115,-0.201801345657908,1.26926685377591
2014,1.26418116422732,-0.398809470099652,0.899884180390662
2015,2.33284634560472,-1.92252260607811,1.01088213039984
2016,1.32418700665921,-1.23593515557377,0.507790334270223
2017,1.26517690951151,-1.20340132700829,0.455130686545281
2018,1.62996111018988,0.119573976905679,1.22800509776439
2019,1.0896422531524,-1.15485106241535,0.338325310832986
